item_id	title	genres	director	producer	actors	release_date	release_month	country	duration	age_rating	imdb_rating	imdb_num_reviews	n_ratings	description	n_ratings_kid	n_ratings_teenager	n_ratings_young_adult	n_ratings_adult	n_ratings_senior	n_ratings_male	n_ratings_female	storyline	genres_list	directors_list	producers_list	actors_list
259	George of the Jungle (1997)	Children's and Comedy	Sam Weisman	Jay Ward, Dana Olsen, and Audrey Wells	Brendan Fraser, Leslie Mann, Thomas Haden Church, Richard Roundtree, Greg Cruttwell, Abraham Benrubi, Holland Taylor, Kelly Miracco, John Bennett Perry, John Cleese, Michael Chinyamurindi, Abdoulaye NGom, Lydell M. Cheshier, Keith Scott, Spencer Garrett, Jon Pennell, Lauren Bowles, and Afton Smith	1997	12	United Kingdom	1h 32min	PG	5.5	75K	162	A man raised in the jungle by apes falls in love with a wealthy American heiress.	1	21	50	88	2	112	50	A man raised in the jungle by apes falls in love with a wealthy American heiress. Baby George got into a plane crash in a jungle, stayed alive and was adopted by a wise ape. Ursula Stanhope, US noble woman is saved from death on safari by grown-up George, and he takes her to jungle to live with him. He slowly learns a rules of human relationships, while Ursula's lover Lyle is looking for her and the one who took her. After they are found, Ursula takes George to the USA. —Anonymous	"[""Children's"", 'Comedy']"	['Sam Weisman']	['Jay Ward', 'Dana Olsen', 'Audrey Wells']	['Brendan Fraser', 'Leslie Mann', 'Thomas Haden Church', 'Richard Roundtree', 'Greg Cruttwell', 'Abraham Benrubi', 'Holland Taylor', 'Kelly Miracco', 'John Bennett Perry', 'John Cleese', 'Michael Chinyamurindi', 'Abdoulaye NGom', 'Lydell M. Cheshier', 'Keith Scott', 'Spencer Garrett', 'Jon Pennell', 'Lauren Bowles', 'Afton Smith']
1051	Associate, The (1996)	Comedy	Reginald Hill	Warren Clarke, Colin Buchanan, and David Royle	Warren Clarke, Colin Buchanan, David Royle, Jennifer James, Wayne Perrey, Susannah Corbett, Joe Savino, Jo-Anne Stockham, James Puddephatt, Jemma Hines, Naomi Bentley, Fred Pearson, Malcolm Tierney, Keeley Forsyth, Katy Cavanagh-Jupe, Richard OCallaghan, Pippa Haywood, and Navin Chowdhry	unknown	03	United Kingdom	unknown	unknown	7.3	2.6K	41	Supt. Dalziel and partner DI Pascoe investigate murders, and find a bond forming between them despite their blatantly differing personalities.	0	6	22	12	1	28	13	Supt. Dalziel and partner DI Pascoe investigate murders, and find a bond forming between them despite their blatantly differing personalities. Superintendent Dalziel and partner DI Pascoe investigate murder, and find a bond forming between them despite their blatantly different personalities.	['Comedy']	['Reginald Hill']	['Warren Clarke', 'Colin Buchanan', 'David Royle']	['Warren Clarke', 'Colin Buchanan', 'David Royle', 'Jennifer James', 'Wayne Perrey', 'Susannah Corbett', 'Joe Savino', 'Jo-Anne Stockham', 'James Puddephatt', 'Jemma Hines', 'Naomi Bentley', 'Fred Pearson', 'Malcolm Tierney', 'Keeley Forsyth', 'Katy Cavanagh-Jupe', 'Richard OCallaghan', 'Pippa Haywood', 'Navin Chowdhry']
166	Manon of the Spring (Manon des sources) (1986)	Drama	Claude Berri	Claude Berri, Gérard Brach, and Marcel Pagnol	Yves Montand, Emmanuelle Béart, Daniel Auteuil, Hippolyte Girardot, Margarita Lozano, Yvonne Gamy, Ticky Holgado, Jean Bouchaud, Elisabeth Depardieu, Gabriel Bacquier, Armand Meffre, André Dupon, Pierre Nougaro, Jean Maurel, Roger Souza, Didier Pain, Pierre-Jean Rippert, and Marc Betton	1986	11	France	1h 53min	PG	8.0	22K	58	A beautiful but shy shepherdess plots vengeance on the men whose greedy conspiracy to acquire her father's land caused his death years earlier.	0	2	19	36	1	41	17	A beautiful but shy shepherdess plots vengeance on the men whose greedy conspiracy to acquire her father's land caused his death years earlier. After the death of Jean Cadoret, his wife has returned to the life of opera singer and his daughter Manon has grown up and become a gorgeous lonely shepherdess. Ugolin is now a thirty year-old wealthy bachelor planting carnations. His grandfather Cesar Soubeyran presses him to get married to carry the name of their family since he is the last man alive. When Ugolin sees Manon on the fields, he falls in love with her. One day, Manon plots revenge against Ugolin and Cesar and the whole town is in despair. —Claudio Carvalho, Rio de Janeiro, Brazil	['Drama']	['Claude Berri']	['Claude Berri', 'Gérard Brach', 'Marcel Pagnol']	['Yves Montand', 'Emmanuelle Béart', 'Daniel Auteuil', 'Hippolyte Girardot', 'Margarita Lozano', 'Yvonne Gamy', 'Ticky Holgado', 'Jean Bouchaud', 'Elisabeth Depardieu', 'Gabriel Bacquier', 'Armand Meffre', 'André Dupon', 'Pierre Nougaro', 'Jean Maurel', 'Roger Souza', 'Didier Pain', 'Pierre-Jean Rippert', 'Marc Betton']
375	Showgirls (1995)	Drama	Paul Verhoeven	Joe Eszterhas	Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer, Robert Davi, Alan Rachins, Gina Ravera, Lin Tucci, Greg Travis, Al Ruscio, Patrick Bristow, William Shockley, Bobbie Phillips, Dewey Weber, Rena Riffel, Melissa Williams, Ungela Brockman, and Melinda Songer Soderling	1995	01	United Kingdom	2h 8min	NC-17	4.9	65K	23	Nomi, a young drifter, arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become the top of the Vegas showgirls.	0	4	9	10	0	16	7	Nomi, a young drifter, arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become the top of the Vegas showgirls. All alone in the world, Nomi Malone, making her way to Las Vegas, is determined to make a name as a dancer while putting her unspoken past behind her. Her tough, streetwise veneer is not as infallible as she would like, and as she arrives in Vegas she becomes more cautious about approaching strangers who seem willing to help her purely out of the goodness of their hearts. Her talent and connections in combination are only able to get her a job at the Cheetah Club, a strip joint. Her first true friend in Vegas, Molly Abrams, works as the costumer for Goddess, the topless production at the Stardust. It is through Molly that Nomi catches the eye of Goddess' headliner, Cristal Connors. Nomi has a love/hate feeling toward Cristal: she doesn't much like her but wants to become her. Being at the Stardust, Nomi also catches the eye of Cristal's boyfriend, Zack Carey, Stardust's entertainment director. Through these contacts, Nomi is presented opportunity after opportunity to be part of the Stardust/Goddess family. She has to decide how far she will go to achieve her dream. James Smith, a struggling dancer/choreographer who works whatever odd jobs he can get and who is also attracted to Nomi largely for her natural albeit very raw talent, doesn't see Nomi's chosen path as the one she should pursue as he considers Goddess illegitimate: while the Cheetah is what it appears on the surface, Goddess is the Cheetah hiding behind its big name. Through it all, Nomi discovers the good, the bad, and the very bad about Vegas life, especially among the rich and beautiful.	['Drama']	['Paul Verhoeven']	['Joe Eszterhas']	['Elizabeth Berkley', 'Kyle MacLachlan', 'Gina Gershon', 'Glenn Plummer', 'Robert Davi', 'Alan Rachins', 'Gina Ravera', 'Lin Tucci', 'Greg Travis', 'Al Ruscio', 'Patrick Bristow', 'William Shockley', 'Bobbie Phillips', 'Dewey Weber', 'Rena Riffel', 'Melissa Williams', 'Ungela Brockman', 'Melinda Songer Soderling']
826	Phantom, The (1996)	Adventure	nan	nan	nan	unknown	02	United States	unknown	unknown	unknown	unknown	80	"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide."	0	14	35	31	0	66	14	"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide."	['Adventure']	['nan']	['nan']	['nan']
1324	Loaded (1994)	Drama and Thriller	Anna Campion	Anna Campion	Oliver Milburn, Dearbhla Molloy, Danny Cunningham, Catherine McCormack, Thandiwe Newton, Nick Patrick, Biddy Hodson, Mathew Eggleton, Caleb Lloyd, Joe Gecks, Bridget Brammall, and Tom Welsh	1994	10	United Kingdom	1h 36min	R	4.6	556	5	Seven teenagers retreat to a country house for the weekend to make their epic, an impossibly ambitious Celtic fantasy. As the making of the video drifts from playful hilarity to argument, frustrated ambition and accusation, intimate details seep into the script and the gap between fact and fiction closes, foreshadowing later events. When the group decides to lift the mood with an Acid-inspired initiation, secret dreams and fears are revealed, and pent-up emotions released, with all their youthful intensity and passion.	0	0	5	0	0	5	0	Seven teenagers retreat to a country house for the weekend to make their epic, an impossibly ambitious Celtic fantasy. As the making of the video drifts from playful hilarity to argument, frustrated ambition and accusation, intimate details seep into the script and the gap between fact and fiction closes, foreshadowing later events. When the group decides to lift the mood with an Acid-inspired initiation, secret dreams and fears are revealed, and pent-up emotions released, with all their youthful intensity and passion. Seven teenagers retreat to a country house for the weekend to make their epic, an impossibly ambitious Celtic fantasy. As the making of the video drifts from playful hilarity to argument, frustrated ambition and accusation, intimate details seep into the script and the gap between fact and fiction closes, foreshadowing later events. When the group decides to lift the mood with an Acid-inspired initiation, secret dreams and fears are revealed, and pent-up emotions released, with all their youthful intensity and passion. —L.H. Wong	['Drama', 'Thriller']	['Anna Campion']	['Anna Campion']	['Oliver Milburn', 'Dearbhla Molloy', 'Danny Cunningham', 'Catherine McCormack', 'Thandiwe Newton', 'Nick Patrick', 'Biddy Hodson', 'Mathew Eggleton', 'Caleb Lloyd', 'Joe Gecks', 'Bridget Brammall', 'Tom Welsh']
1486	Girl in the Cadillac (1995)	Drama	Lucas Platt	James M. Cain and John Warren	Erika Eleniak, William McNamara, Michael Lerner, Bud Cort, Ed Lauter, Valerie Perrine, William Shockley, Leland Orser, Mark Voland, Meredith Salenger, Ed Bernard, Tim Choate, Patrick Thomas OBrien, Dink ONeal, Gary Anello, Robert White Cox, Jennifer Crystal Foley, and Gene Borkan	1995	12	United Kingdom	1h 29min	R	5.6	230	1	A runaway meets up with a young man in the bus station who leads her to a rendezvous with two others who are planning a bank robbery. She is convinced to drive the getaway car for $5,000 and assured that everything will go smoothly. Of course it doesn't and several bank employees get shot, as well as the two other robbers. The boy and girl flee with $75,000 which leave them being chased by the police and the other two robbers. After spending a considerable amount of the money, including buying a red Cadillac convertible, she decides she wants to give the money back which doesn't set well with her beau.	0	0	0	1	0	1	0	"A runaway meets up with a young man in the bus station who leads her to a rendezvous with two others who are planning a bank robbery. She is convinced to drive the getaway car for $5,000 and assured that everything will go smoothly. Of course it doesn't and several bank employees get shot, as well as the two other robbers. The boy and girl flee with $75,000 which leave them being chased by the police and the other two robbers. After spending a considerable amount of the money, including buying a red Cadillac convertible, she decides she wants to give the money back which doesn't set well with her beau. Mandy (Erika Eleniak), a modern teenage ""Lolita"" with a wild sense of adventure and a burning desire to taste life, buys a ticket out of her one-horse town of Paint Rock, Texas. Her very first encounter, a drifting, handsome cowboy (William McNamara), lands her behind the wheel of a getaway car, on the run from a bloody bank robbery, the Texas Rangers and the drifter's desperate accomplices. Using some of the stolen loot on a red caddy convertible, Mandy and the cowboy hit the road to love, life and self-discovery. —Anonymous"	['Drama']	['Lucas Platt']	['James M. Cain', 'John Warren']	['Erika Eleniak', 'William McNamara', 'Michael Lerner', 'Bud Cort', 'Ed Lauter', 'Valerie Perrine', 'William Shockley', 'Leland Orser', 'Mark Voland', 'Meredith Salenger', 'Ed Bernard', 'Tim Choate', 'Patrick Thomas OBrien', 'Dink ONeal', 'Gary Anello', 'Robert White Cox', 'Jennifer Crystal Foley', 'Gene Borkan']
459	Cry, the Beloved Country (1995)	Drama	Darrell Roodt	Ronald Harwood and Alan Paton	Richard Harris, James Earl Jones, Vusi Kunene, Charles S. Dutton, Tsholofelo Wechoemang, Dolly Rathebe, Ramolao Makhene, Jack Robinson, Jennifer Steyn, Patrick Ndlovu, Darlington Michaels, King Twala, Somizi Mhlongo, Sam Ngakane, John Whiteley, Lillian Dube, Tembsie Times, and Tiny Masilio	1995	10	South Africa	1h 46min	PG-13	6.8	1.8K	24	A South African preacher goes to search for his wayward son, who has committed a crime in the big city.	0	2	6	15	1	16	8	A South African preacher goes to search for his wayward son, who has committed a crime in the big city. South African church minister Steven Kumalo is summoned from his village to Johannesburg. There he finds that his son Absolom has been jailed in connection with a robbery in which a white man was killed. The father of the white man, James Jarvis, is a supporter of apartheid, the separation of the races which is the law of South Africa. When they encounter each other, both Kumalo and Jarvis come to unexpected realizations not only about their sons, but about the nature of their own humanity. —Jim Beaver	['Drama']	['Darrell Roodt']	['Ronald Harwood', 'Alan Paton']	['Richard Harris', 'James Earl Jones', 'Vusi Kunene', 'Charles S. Dutton', 'Tsholofelo Wechoemang', 'Dolly Rathebe', 'Ramolao Makhene', 'Jack Robinson', 'Jennifer Steyn', 'Patrick Ndlovu', 'Darlington Michaels', 'King Twala', 'Somizi Mhlongo', 'Sam Ngakane', 'John Whiteley', 'Lillian Dube', 'Tembsie Times', 'Tiny Masilio']
1334	Somebody to Love (1994)	Drama	Alexandre Rockwell	Sergei Bodrov and Alexandre Rockwell	Rosie Perez, Harvey Keitel, Anthony Quinn, Michael DeLorenzo, Steve Buscemi, Stanley Tucci, Gerardo Mejía, Steven Randazzo, Paul Herman, Samuel Fuller, Helena, Elizabeth Bracco, Angel Aviles, Lorelei Leslie, Julie Shannon, Francesco Messina, Mickey Cottrell, and Sully Boyar	1994	06	United Kingdom	1h 42min	R	5.4	750	2	Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.	0	0	2	0	0	1	1	Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.	['Drama']	['Alexandre Rockwell']	['Sergei Bodrov', 'Alexandre Rockwell']	['Rosie Perez', 'Harvey Keitel', 'Anthony Quinn', 'Michael DeLorenzo', 'Steve Buscemi', 'Stanley Tucci', 'Gerardo Mejía', 'Steven Randazzo', 'Paul Herman', 'Samuel Fuller', 'Helena', 'Elizabeth Bracco', 'Angel Aviles', 'Lorelei Leslie', 'Julie Shannon', 'Francesco Messina', 'Mickey Cottrell', 'Sully Boyar']
757	Across the Sea of Time (1995)	Documentary	Stephen Low	Andrew Gellis	Peter Reznick, John McDonough, Avi Hoffman, Victor Steinbach, Peter Boyden, Philip Levy, Nick Muglia, Abby Lewis, Matt Malloy, Luigi Petrozza, Bernard Ferstenberg, Robert Buckley, Donald Trump, Patrick Flynn, George Gerard, Eliza Harris, Dennis OConnor, and John D. Bair	1995	10	United States	51min	G	6.0	296	4	A young Russian boy, Thomas Minton, travels to New York as a passenger on a Russian freighter. Close to Ellis Island he gets off and thus starts his journey to America the same way as all immigrants in former times. Thomas is searching for the family of one of his ancestors, who had emigrated decades ago, but once sent a letter home together with a sample of his new profession: 3D-Photography. The boy follows his relative's traces by counter-checking the old 3D-Photographs of New York (using an antique viewer) with the same places and how they look today. This way, the audience gets to see the Big Apple in former times as well as today.	0	0	2	2	0	1	3	A young Russian boy, Thomas Minton, travels to New York as a passenger on a Russian freighter. Close to Ellis Island he gets off and thus starts his journey to America the same way as all immigrants in former times. Thomas is searching for the family of one of his ancestors, who had emigrated decades ago, but once sent a letter home together with a sample of his new profession: 3D-Photography. The boy follows his relative's traces by counter-checking the old 3D-Photographs of New York (using an antique viewer) with the same places and how they look today. This way, the audience gets to see the Big Apple in former times as well as today. A young Russian boy, Thomas Minton, travels to New York as a passenger on a Russian freighter. Close to Ellis Island he gets off and thus starts his journey to America the same way as all immigrants in former times. Thomas is searching for the family of one of his ancestors, who had emigrated decades ago, but once sent a letter home together with a sample of his new profession: 3D-Photography. The boy follows his relative's traces by counter-checking the old 3D-Photographs of New York (using an antique viewer) with the same places and how they look today. This way, the audience gets to see the Big Apple in former times as well as today. —Julian Reischl	['Documentary']	['Stephen Low']	['Andrew Gellis']	['Peter Reznick', 'John McDonough', 'Avi Hoffman', 'Victor Steinbach', 'Peter Boyden', 'Philip Levy', 'Nick Muglia', 'Abby Lewis', 'Matt Malloy', 'Luigi Petrozza', 'Bernard Ferstenberg', 'Robert Buckley', 'Donald Trump', 'Patrick Flynn', 'George Gerard', 'Eliza Harris', 'Dennis OConnor', 'John D. Bair']
